country;ifs;wdi;year;directedcredit;creditceilings;creditcontrols;intratecontrols;entrybarriers;bankingsuperv;privatization;intlcapital;securitymarkets;finreform;finreform_n;large_reversal;reversal;reform;large_reform;status_quo;Advanced;Emerging_Asia;Latin_America;SSA;Transition;MENA
Kazakhstan;916;KAZ;2001;3;1;3;3;1;2;3;1;1;14;0.6666667;0;0;0;0;1;0;0;0;0;1;0
Kazakhstan;916;KAZ;2002;3;1;3;3;1;2;3;1;2;15;0.7142857;0;0;1;0;0;0;0;0;0;1;0
Kazakhstan;916;KAZ;2003;3;1;3;1;1;2;3;1;2;13;0.6190476;0;1;0;0;0;0;0;0;0;1;0
Kazakhstan;916;KAZ;2004;3;1;3;1;1;2;3;1;2;13;0.6190476;0;0;0;0;1;0;0;0;0;1;0
Kazakhstan;916;KAZ;2005;3;1;3;1;1;2;3;1;2;13;0.6190476;0;0;0;0;1;0;0;0;0;1;0
Kenya;664;KEN;1973;1;0;0.75;0;3;0;0;1;1;5.75;0.2738095;;;;;;0;0;0;1;0;0
Kenya;664;KEN;1974;1;0;0.75;0;3;0;0;1;1;5.75;0.2738095;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1975;1;0;0.75;0;3;0;0;1;1;5.75;0.2738095;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1976;1;0;0.75;0;3;0;0;1;1;5.75;0.2738095;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1977;1;0;0.75;0;3;0;0;1;1;5.75;0.2738095;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1978;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1979;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1980;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1981;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1982;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1983;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1984;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1985;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1986;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1987;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1988;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1989;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1990;1;0;0.75;0;3;0;1;1;1;6.75;0.3214286;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1991;1;0;0.75;3;2;0;1;1;1;8.75;0.4166667;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1992;1;1;1.5;3;1;0;1;0;1;7.5;0.3571429;0;1;0;0;0;0;0;0;1;0;0
Kenya;664;KEN;1993;1;1;1.5;3;1;0;1;0;1;7.5;0.3571429;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1994;1;1;1.5;3;1;0;1;1;1;8.5;0.4047619;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1995;1;1;1.5;3;1;0;2;2;1;10.5;0.5;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1996;1;1;1.5;3;3;0;2;2;1;12.5;0.5952381;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1997;1;1;1.5;3;3;1;2;2;1;13.5;0.6428571;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;1998;1;1;1.5;3;3;1;2;2;1;13.5;0.6428571;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;1999;1;1;1.5;3;3;1;2;3;1;14.5;0.6904762;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;2000;1;1;1.5;3;3;1;2;3;1;14.5;0.6904762;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;2001;1;1;1.5;3;3;1;2;3;1;14.5;0.6904762;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;2002;1;1;1.5;3;3;1;2;3;1;14.5;0.6904762;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;2003;1;1;1.5;3;3;1;1;3;2;14.5;0.6904762;0;0;0;0;1;0;0;0;1;0;0
Kenya;664;KEN;2004;1;1;1.5;3;3;1;2;3;2;15.5;0.7380952;0;0;1;0;0;0;0;0;1;0;0
Kenya;664;KEN;2005;1;1;1.5;3;3;1;2;3;2;15.5;0.7380952;0;0;0;0;1;0;0;0;1;0;0
Korea;542;KOR;1973;0;;0;0;0;0;1;1;1;3;0.1428571;;;;;;0;1;0;0;0;0
Korea;542;KOR;1974;0;;0;0;0;0;1;1;1;3;0.1428571;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1975;0;;0;0;0;0;1;1;1;3;0.1428571;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1976;0;;0;0;0;0;1;1;1;3;0.1428571;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1977;0;;0;0;1;0;1;1;1;4;0.1904762;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1978;0;;0;0;1;0;1;1;1;4;0.1904762;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1979;0;;0;0;1;0;1;1;1;4;0.1904762;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1980;1;;1;0;1;0;1;1;1;5;0.2380952;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1981;1;;1;0;2;0;2;1;1;7;0.3333333;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1982;3;;3;0;2;0;2;1;1;9;0.4285714;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1983;3;;3;0;2;0;2;1;1;9;0.4285714;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1984;3;;3;1;2;0;2;1;1;10;0.4761905;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1985;3;;3;1;2;0;2;1;1;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1986;3;;3;1;2;0;2;1;1;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1987;3;;3;1;2;0;2;1;1;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1988;3;;3;1;2;0;2;1;1;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1989;3;;3;0;2;0;2;1;1;9;0.4285714;0;1;0;0;0;0;1;0;0;0;0
Korea;542;KOR;1990;3;;3;0;2;0;2;1;1;9;0.4285714;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1991;3;;3;3;2;0;2;2;2;14;0.6666667;0;0;0;1;0;0;1;0;0;0;0
Korea;542;KOR;1992;3;;3;3;2;0;2;2;2;14;0.6666667;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1993;3;;3;3;2;0;2;2;2;14;0.6666667;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1994;3;;3;3;2;0;2;2;2;14;0.6666667;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;1995;3;;3;3;2;1;2;2;2;15;0.7142857;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1996;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1997;3;;3;3;2;1;0;3;2;14;0.6666667;0;1;0;0;0;0;1;0;0;0;0
Korea;542;KOR;1998;3;;3;3;3;1;0;3;2;15;0.7142857;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;1999;3;;3;3;3;1;0;3;2;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;2000;3;;3;3;3;1;0;3;3;16;0.7619048;0;0;1;0;0;0;1;0;0;0;0
Korea;542;KOR;2001;3;;3;2;3;1;0;3;3;15;0.7142857;0;1;0;0;0;0;1;0;0;0;0
Korea;542;KOR;2002;3;;3;2;3;1;0;3;3;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;2003;3;;3;2;3;1;0;3;3;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;2004;3;;3;2;3;1;0;3;3;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Korea;542;KOR;2005;3;;3;2;3;1;0;3;3;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Kyrgyz Rep;917;KGZ;1991;0;1;0.75;0;3;0;0;0;0;3.75;0.1785714;;;;;;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1992;0;1;0.75;0;3;0;0;0;0;3.75;0.1785714;0;0;0;0;1;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1993;1;1;1.5;0;3;0;0;3;0;7.5;0.3571429;0;0;0;1;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1994;1;1;1.5;2;3;0;0;3;0;9.5;0.452381;0;0;1;0;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1995;1;1;1.5;3;3;1;0;3;1;12.5;0.5952381;0;0;0;1;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1996;1;1;1.5;3;3;1;3;3;1;15.5;0.7380952;0;0;0;1;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1997;1;1;1.5;3;3;1;3;3;1;15.5;0.7380952;0;0;0;0;1;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1998;2;1;2.25;3;2;1;3;3;1;15.25;0.7261904;0;1;0;0;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;1999;2;1;2.25;3;2;1;2;3;1;14.25;0.6785714;0;1;0;0;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2000;2;1;2.25;3;2;1;2;3;1;14.25;0.6785714;0;0;0;0;1;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2001;3;1;3;3;2;1;2;3;1;15;0.7142857;0;0;1;0;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2002;3;1;3;3;2;2;2;3;1;16;0.7619048;0;0;1;0;0;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2003;3;1;3;3;3;1;2;3;1;16;0.7619048;0;0;0;0;1;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2004;3;1;3;3;3;1;2;3;1;16;0.7619048;0;0;0;0;1;0;0;0;0;1;0
Kyrgyz Rep;917;KGZ;2005;3;1;3;3;3;1;2;3;1;16;0.7619048;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;1992;2;0;1.5;3;2;0;0;0;0;6.5;0.3095238;;;;;;0;0;0;0;1;0
Latvia;941;LVA;1993;3;1;3;3;2;0;0;3;1;12;0.5714286;0;0;0;1;0;0;0;0;0;1;0
Latvia;941;LVA;1994;3;1;3;3;2;1;3;3;1;16;0.7619048;0;0;0;1;0;0;0;0;0;1;0
Latvia;941;LVA;1995;3;1;3;3;3;1;3;3;1;17;0.8095238;0;0;1;0;0;0;0;0;0;1;0
Latvia;941;LVA;1996;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;1;0;0;0;0;0;0;1;0
Latvia;941;LVA;1997;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;1998;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;1999;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;1;0;0;0;0;0;0;1;0
Latvia;941;LVA;2000;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;2001;3;1;3;3;3;3;3;3;3;21;1;0;0;1;0;0;0;0;0;0;1;0
Latvia;941;LVA;2002;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;2003;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;2004;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Latvia;941;LVA;2005;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Lithuania;946;LTU;1992;1;0;0.75;1;2;0;0;0;0;3.75;0.1785714;;;;;;0;0;0;0;1;0
Lithuania;946;LTU;1993;1;1;1.5;1;3;0;0;3;1;9.5;0.452381;0;0;0;1;0;0;0;0;0;1;0
Lithuania;946;LTU;1994;1;1;1.5;3;3;0;0;3;1;11.5;0.547619;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;1995;1;1;1.5;3;3;1;0;3;1;12.5;0.5952381;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;1996;1;1;1.5;3;3;1;0;3;1;12.5;0.5952381;0;0;0;0;1;0;0;0;0;1;0
Lithuania;946;LTU;1997;1;1;1.5;3;3;2;1;3;1;14.5;0.6904762;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;1998;2;1;2.25;3;3;2;1;3;1;15.25;0.7261904;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;1999;2;1;2.25;3;3;2;1;3;3;17.25;0.8214286;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;2000;2;1;2.25;3;3;2;1;3;3;17.25;0.8214286;0;0;0;0;1;0;0;0;0;1;0
Lithuania;946;LTU;2001;2;1;2.25;3;3;2;2;3;3;18.25;0.8690476;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;2002;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;1;0;0;0;0;0;0;1;0
Lithuania;946;LTU;2003;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Lithuania;946;LTU;2004;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Lithuania;946;LTU;2005;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Madagascar;674;MDG;1973;0;0;0;0;0;0;0;2;0;2;0.0952381;;;;;;0;0;0;1;0;0
Madagascar;674;MDG;1974;0;0;0;0;0;0;0;2;0;2;0.0952381;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1975;0;0;0;0;0;0;0;2;0;2;0.0952381;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1976;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1977;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1978;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1979;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1980;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1981;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1982;0;0;0;0;1;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1983;0;0;0;1;1;0;0;2;0;4;0.1904762;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1984;0;0;0;1;1;0;0;2;0;4;0.1904762;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1985;0;0;0;2;1;0;0;1;0;4;0.1904762;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1986;1;0;0.75;2;1;0;0;1;0;4.75;0.2261905;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1987;1;0;0.75;2;1;0;0;1;1;5.75;0.2738095;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1988;1;0;0.75;2;1;0;0;1;1;5.75;0.2738095;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1989;1;0;0.75;2;3;0;0;1;1;7.75;0.3690476;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1990;3;0;2.25;2;3;0;0;1;1;9.25;0.4404762;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1991;3;0;2.25;2;3;1;1;1;1;11.25;0.5357143;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1992;3;0;2.25;2;3;1;1;1;1;11.25;0.5357143;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1993;3;0;2.25;2;3;1;1;1;1;11.25;0.5357143;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1994;1;0;0.75;2;3;1;1;2;1;10.75;0.5119048;0;1;0;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1995;1;0;0.75;3;3;1;1;2;1;11.75;0.5595238;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;1996;2;1;2.25;3;3;2;1;2;1;14.25;0.6785714;0;0;0;1;0;0;0;0;1;0;0
Madagascar;674;MDG;1997;2;1;2.25;3;3;2;1;2;1;14.25;0.6785714;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1998;2;1;2.25;3;3;2;1;2;1;14.25;0.6785714;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;1999;1;1;1.5;3;3;2;1;2;1;13.5;0.6428571;0;1;0;0;0;0;0;0;1;0;0
Madagascar;674;MDG;2000;1;1;1.5;3;3;2;3;2;1;15.5;0.7380952;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;2001;1;1;1.5;3;3;2;3;2;1;15.5;0.7380952;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;2002;2;1;2.25;3;3;2;3;2;1;16.25;0.7738096;0;0;1;0;0;0;0;0;1;0;0
Madagascar;674;MDG;2003;2;1;2.25;3;3;2;3;2;1;16.25;0.7738096;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;2004;2;1;2.25;3;3;2;3;2;1;16.25;0.7738096;0;0;0;0;1;0;0;0;1;0;0
Madagascar;674;MDG;2005;2;1;2.25;3;3;2;3;2;1;16.25;0.7738096;0;0;0;0;1;0;0;0;1;0;0
Malaysia;548;MYS;1973;3;;3;0;0;0;2;2;0;7;0.3333333;;;;;;0;1;0;0;0;0
Malaysia;548;MYS;1974;3;;3;0;0;0;2;2;0;7;0.3333333;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1975;1;;1;0;0;0;2;2;0;5;0.2380952;0;1;0;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1976;1;;1;0;0;0;2;2;0;5;0.2380952;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1977;1;;1;0;0;0;2;2;0;5;0.2380952;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1978;1;;1;2;0;0;2;2;0;7;0.3333333;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1979;1;;1;2;0;0;2;3;0;8;0.3809524;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1980;3;;3;2;0;0;2;3;0;10;0.4761905;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1981;3;;3;2;0;0;2;3;0;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1982;3;;3;2;0;0;2;3;0;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1983;3;;3;2;0;0;2;3;0;10;0.4761905;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1984;3;;3;2;0;0;2;3;1;11;0.5238096;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1985;3;;3;0;1;0;0;3;1;8;0.3809524;1;0;0;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1986;3;;3;0;1;0;0;3;1;8;0.3809524;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1987;3;;3;3;1;0;0;3;2;12;0.5714286;0;0;0;1;0;0;1;0;0;0;0
Malaysia;548;MYS;1988;3;;3;3;1;0;0;3;2;12;0.5714286;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1989;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;1;0;0;1;0;0;0;0
Malaysia;548;MYS;1990;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1991;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1992;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1993;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1994;3;;3;3;2;1;2;2;2;15;0.7142857;0;1;0;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1995;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1996;1;;1;3;2;1;2;3;2;14;0.6666667;0;1;0;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1997;1;;1;3;2;1;2;3;2;14;0.6666667;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;1998;1;;1;2;2;2;2;2;2;13;0.6190476;0;1;0;0;0;0;1;0;0;0;0
Malaysia;548;MYS;1999;1;;1;2;2;2;3;2;2;14;0.6666667;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;2000;1;;1;2;2;2;3;2;2;14;0.6666667;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;2001;1;;1;2;2;2;3;3;2;15;0.7142857;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;2002;1;;1;2;2;2;3;3;2;15;0.7142857;0;0;0;0;1;0;1;0;0;0;0
Malaysia;548;MYS;2003;1;;1;2;2;2;3;3;3;16;0.7619048;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;2004;1;;1;3;2;2;3;3;3;17;0.8095238;0;0;1;0;0;0;1;0;0;0;0
Malaysia;548;MYS;2005;1;;1;3;2;2;3;3;3;17;0.8095238;0;0;0;0;1;0;1;0;0;0;0
Mexico;273;MEX;1973;0;;0;0;0;0;3;2;0;5;0.2380952;;;;;;0;0;1;0;0;0
Mexico;273;MEX;1974;0;;0;0;1;0;3;2;0;6;0.2857143;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;1975;0;;0;0;1;0;3;2;1;7;0.3333333;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;1976;0;;0;0;1;0;3;2;1;7;0.3333333;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1977;0;;0;0;1;0;3;2;1;7;0.3333333;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1978;0;;0;0;1;0;3;2;1;7;0.3333333;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1979;0;;0;0;1;0;3;2;1;7;0.3333333;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1980;0;;0;1;1;0;3;2;1;8;0.3809524;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;1981;0;;0;0;1;0;3;2;1;7;0.3333333;0;1;0;0;0;0;0;1;0;0;0
Mexico;273;MEX;1982;0;;0;0;1;0;0;1;1;3;0.1428571;1;0;0;0;0;0;0;1;0;0;0
Mexico;273;MEX;1983;0;;0;0;1;0;0;1;1;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1984;0;;0;0;1;0;0;1;1;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1985;0;;0;0;1;0;0;1;1;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1986;0;;0;0;1;0;0;1;1;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1987;0;;0;0;1;0;1;1;1;4;0.1904762;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;1988;0;;0;0;1;0;1;1;1;4;0.1904762;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1989;2;;2;3;1;0;1;1;2;10;0.4761905;0;0;0;1;0;0;0;1;0;0;0
Mexico;273;MEX;1990;2;;2;3;1;0;1;1;2;10;0.4761905;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1991;2;;2;3;2;0;3;3;2;15;0.7142857;0;0;0;1;0;0;0;1;0;0;0
Mexico;273;MEX;1992;2;;2;3;2;0;3;3;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1993;2;;2;3;2;0;3;3;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1994;2;;2;3;2;0;3;3;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1995;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;1996;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1997;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1998;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;1999;3;;3;3;3;1;2;3;2;17;0.8095238;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;2000;3;;3;3;3;1;3;3;3;19;0.9047619;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;2001;3;;3;3;3;2;3;3;3;20;0.952381;0;0;1;0;0;0;0;1;0;0;0
Mexico;273;MEX;2002;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;2003;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;2004;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;0;0;1;0;0;0
Mexico;273;MEX;2005;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;0;0;1;0;0;0
Morocco;686;MAR;1973;1;;1;0;0;0;0;0;1;2;0.0952381;;;;;;0;0;0;0;0;1
Morocco;686;MAR;1974;1;;1;0;0;0;0;0;1;2;0.0952381;0;0;0;0;1;0;0;0;0;0;1
Morocco;686;MAR;1975;1;;1;0;0;0;0;0;1;2;0.0952381;0;0;0;0;1;0;0;0;0;0;1
Morocco;686;MAR;1976;0;;0;0;0;0;0;0;1;1;0.047619;0;1;0;0;0;0;0;0;0;0;1
Morocco;686;MAR;1977;0;;0;0;0;0;0;0;1;1;0.047619;0;0;0;0;1;0;0;0;0;0;1
