Time,Time Code,Country Name,Country Code,Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],Age dependency ratio old (% of working-age population) [SP.POP.DPND.OL],Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population in urban agglomerations of more than 1 million (% of total population) [EN.URB.MCTY.TL.ZS],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Inflation consumer prices (annual %) [FP.CPI.TOTL.ZG],Inflation GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG],Adjusted savings: net national savings (% of GNI) [NY.ADJ.NNAT.GN.ZS],Coverage of unemployment benefits and ALMP (% of population) [per_lm_alllm.cov_pop_tot],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Government expenditure per student tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS],Government expenditure on education total (% of GDP) [SE.XPD.TOTL.GD.ZS],Current account balance (% of GDP) [BN.CAB.XOKA.GD.ZS],Net lending (+) / net borrowing (-) (% of GDP) [GC.NLD.TOTL.GD.ZS]
1973,YR1973,New Zealand,NZL,..,14.2129245510264,1.95737000018805,11.2464395579355,23.3412352682943,..,8.16666927326659,..,..,..,..,..,..,4.75323009490967,..,0.19563090968373
1973,YR1973,Norway,NOR,..,21.3495753172288,0.699504829551889,10.8437428130236,16.2792265437766,..,7.41947283637505,8.68458070645674,..,..,..,..,..,5.89171981811523,..,3.47731051043655
1973,YR1973,Poland,POL,..,13.8037630832532,0.908113632602921,108.90724476803,4.14517405537635,..,2.47524752475231,..,..,..,..,..,..,..,..,..
1973,YR1973,Portugal,PRT,..,16.537430876892,0.0309322603347991,94.3508196721312,34.1863525269023,..,12.9746085239333,9.46627675078291,..,..,..,..,..,1.63391995429993,..,..
1973,YR1973,Slovenia,SVN,..,16.1790422586732,0.822072701460941,87.7208043694141,..,..,..,..,..,..,..,..,..,..,..,..
1973,YR1973,Slovak Republic,SVK,..,15.1775185011975,0.970405426654067,96.4957380457381,..,..,..,..,..,..,..,..,..,..,..,..
1973,YR1973,Spain,ESP,..,16.1429555828024,1.1049376041377,70.0086978270439,21.068979297948,..,11.4167076137085,11.849594549494,..,..,..,..,..,..,..,0.416830565196712
1973,YR1973,Switzerland,CHE,..,18.4787009120383,0.738225529466449,159.566560412872,11.3505725941509,..,8.7546703302464,..,..,..,..,..,..,..,..,..
1973,YR1973,Sweden,SWE,37.7344511217886,22.5721288256854,0.172364079652845,19.8282205000731,12.5834899153326,..,6.71799739819353,7.03377052143691,16.181605,..,..,..,..,..,2.44375941438382,2.74052531692084
1973,YR1973,United Kingdom,GBR,33.5649031732702,21.9577296810705,0.19319818644469,232.275976522134,27.4509829044384,..,9.1960331665781,8.41487857295569,8.0856102,..,..,..,..,5.44860982894897,-1.25254746763939,-0.430058274168512
1973,YR1973,United States,USA,94.8388699689857,16.5398340526125,0.954476728552297,23.1367971909474,41.2765805133336,..,6.17776006377041,5.47988071808084,11.296009,..,..,..,..,..,0.53178950676874,-1.01025974900658
1974,YR1974,Australia,AUS,27.8513929837347,13.6493822800897,2.53122025874137,1.78631399450685,62.1603803832981,..,15.4166666666667,16.3795953350643,..,..,..,..,..,..,..,1.74744095140292
1974,YR1974,Austria,AUT,..,23.7206665562456,0.170205767697282,92.0203196899976,20.9444011202471,..,9.52178819742239,9.50213951366192,..,..,..,..,..,4.65594005584717,..,-0.495622938294145
1974,YR1974,Belgium,BEL,..,22.0130857670914,0.314633664597999,297.758043875686,25.2462363719771,..,12.6778877513452,12.1683402618302,..,..,..,..,..,..,..,..
1974,YR1974,Canada,CAN,41.9079061762138,12.9701069682967,1.39602166927373,2.54394512798377,36.2970635395024,..,10.997171145686,..,10.627001,..,..,..,..,6.68963003158569,-2.84911022471877,..
1974,YR1974,Chile,CHL,..,7.54024883297106,1.57508850734923,14.0260311593852,29.0819473721001,..,504.738541215978,678.608462183602,..,..,..,..,..,3.75120997428894,..,-4.47472568786836
1974,YR1974,Czech Republic,CZE,..,19.7990568719566,0.664900387723116,129.266972951987,11.1680790800663,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Denmark,DNK,44.9034493707812,20.6383708993224,0.465594010478141,119.077106443238,24.0572160568545,..,15.2752062218394,13.2664429605712,..,..,..,..,..,6.58151006698608,..,1.14790989502892
1974,YR1974,Estonia,EST,..,18.6016543019651,0.865266081367352,33.4552724699221,..,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Finland,FIN,..,15.4715940080014,0.523542995771684,15.39963229259,12.0529171909451,..,16.9363999989274,22.0713973185512,..,..,..,..,..,4.48230981826782,..,2.38447251603117
1974,YR1974,France,FRA,..,21.437950834117,0.720023851521032,97.8735622737716,22.0867388717787,..,13.6493174728138,11.8324241631202,..,..,..,..,..,4.24204015731812,..,1.40531508436479
1974,YR1974,Germany,DEU,..,23.1710630853258,0.0389692231983959,226.183464612036,8.9551486370337,..,6.98643242500426,7.27529030261664,9.1387842,..,..,..,..,..,2.04017046255535,-0.272489506274116
1974,YR1974,Greece,GRC,..,17.7973538586095,0.368183314375017,69.5269356089992,30.022644443408,..,26.5608465867348,22.7804326759953,..,..,..,..,..,1.33608996868134,..,-3.09004019484227
1974,YR1974,Hungary,HUN,..,18.4566731759697,0.446325661927294,116.469045237301,19.0185060770781,..,1.79704016823477,..,..,..,..,..,..,..,..,..
1974,YR1974,Ireland,IRL,..,18.4328527642184,1.656675285169,45.5436202641893,26.1240478087649,..,16.9761273212048,6.08761565671581,..,..,..,..,..,4.68602991104126,..,-4.38168935042251
1974,YR1974,Israel,ISR,..,12.3490292702409,2.97542610817927,156.053604436229,44.9788569736453,..,39.6799771528345,..,..,..,..,..,..,..,..,..
1974,YR1974,Italy,ITA,..,18.7738002344815,0.654388935648374,187.381823127401,18.727478580087,..,19.1597695854699,20.2463802148206,13.383299,..,..,..,..,3.83513998985291,-4.14476916425216,-3.68272008813686
1974,YR1974,Japan,JPN,122.558039748824,11.0426202827518,1.32958201880625,300.496453900709,53.8764900782484,..,23.2222458076842,20.8100504241021,..,..,..,..,..,4.04003000259399,..,-2.00370673983033
1974,YR1974,Korea,PRK,..,5.71539522400446,2.27443064789028,132.481330454281,7.93998173404002,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Korea,KOR,36.2043010752688,6.47200526151237,1.712705419969,359.65442670537,36.5941705854556,..,24.3041995402396,30.5953697699091,..,..,..,..,..,..,..,-0.341555977229602
1974,YR1974,Latvia,LVA,..,19.2061840252633,0.880573503137927,39.1855746350248,..,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Lithuania,LTU,..,17.717623489941,0.903795649203906,52.2318761965539,..,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Luxembourg,LUX,..,19.9498530617824,1.30405816817688,..,..,..,9.54065541660589,16.9807046604843,..,..,..,..,..,..,..,3.96581901433513
1974,YR1974,Netherlands,NLD,..,16.607335147259,0.78367225014689,401.216113744076,14.096612077499,..,9.59142267268517,12.8956534527392,17.773539,..,..,..,..,6.33588981628418,3.48449233822497,1.36012668191033
1974,YR1974,New Zealand,NZL,..,14.2045340389589,2.08528859369898,11.4834225817477,23.4706485431756,..,11.1094020122225,..,..,..,..,..,..,4.7467999458313,..,0.168150346191889
1974,YR1974,Norway,NOR,..,21.6059487315382,0.620349415188391,10.9112209919944,16.1723783002255,..,9.41176813211894,11.3711543929704,..,..,..,..,..,5.67365980148315,..,2.97381948277353
1974,YR1974,Poland,POL,..,14.139404252963,0.959785770177262,109.957553299161,4.19543999938953,..,7.05314009565231,..,..,..,..,..,..,..,..,..
1974,YR1974,Portugal,PRT,..,16.7818027959646,1.3948780479403,95.6761202185792,34.6141953185639,..,25.0827778589527,18.8652507537897,..,..,..,..,..,1.93535995483398,..,..
1974,YR1974,Slovenia,SVN,..,16.5308839946875,0.532626457849935,88.1892750744786,..,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Slovak Republic,SVK,..,15.3757240837156,1.0326455261866,97.4973596673597,..,..,..,..,..,..,..,..,..,..,..,..
1974,YR1974,Spain,ESP,..,16.312107274759,1.09260761038069,70.7820610305153,21.1171635357537,..,15.6803733985389,15.9451122825227,..,..,..,..,..,1.45956003665924,..,0.103361919891542
1974,YR1974,Switzerland,CHE,..,18.813953692053,0.538520832855669,160.428177494434,11.2688749575212,..,9.76741431913023,..,..,..,..,..,..,..,..,..
1974,YR1974,Sweden,SWE,36.9829187349276,23.0938504103637,0.290164816134143,19.8858385728908,12.4899830942695,..,9.9117253011324,9.45814690731832,14.423802,..,..,..,..,..,-0.801880105792106,1.49116416814262
1974,YR1974,United Kingdom,GBR,35.1995282537451,22.2530506441078,0.0630592101531556,232.422494109866,27.2362548131358,..,16.0440111889862,15.0592125800563,4.514847,..,..,..,..,5.39099979400635,-3.61344972437301,-0.986584715874942
1974,YR1974,United States,USA,92.2866785612489,16.6231026185688,0.913660196067714,23.3491575462716,41.2629176915092,..,11.0548048048048,8.99869461437066,9.4008938,..,..,..,..,..,0.110015059120151,-0.100954995427904
1975,YR1975,Australia,AUS,27.3302748432173,13.7964748739513,1.23118588792285,1.80844278406206,62.1923414669258,..,15.1624548736462,16.5030298694744,..,..,..,..,..,..,..,0.0968054211035818
1975,YR1975,Austria,AUT,..,23.7683594165868,-0.265319410736808,91.7764955194963,20.882336137565,3.24522152345491,8.44525863917966,6.45777589211261,..,..,..,..,..,5.12796020507813,..,-3.24070526353982
1975,YR1975,Belgium,BEL,..,22.0428747457462,0.288978161128393,298.619744058501,25.2858979460651,13.703331537762,12.7681985920515,12.889722807014,..,..,..,..,..,5.76281976699829,..,..
1975,YR1975,Canada,CAN,43.305213560548,13.0227392396087,1.45942491323998,2.5813443398594,36.2416425505898,..,10.672188595094,..,7.3155791,..,..,..,..,6.4429497718811,-4.7150714260729,..
1975,YR1975,Chile,CHL,..,7.58255624943135,1.55567688119806,14.245936960346,29.6249165668301,..,374.735274232635,347.201209420559,-6.5330687,..,..,..,..,3.59472990036011,-6.428575535824,0.801601338687061
1975,YR1975,Czech Republic,CZE,..,20.1751254996184,0.699965181580971,130.174970881325,11.1922211993295,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Denmark,DNK,47.7529664715476,20.9631889014234,0.28826879589183,119.42086381874,23.1560860750748,10.1298335992651,9.60561207538674,13.3558082970887,6.8647808,..,..,..,..,6.71312999725342,-1.21072013699875,-1.44642114883049
1975,YR1975,Estonia,EST,..,18.7425209994965,0.785459176187127,33.7190846897853,..,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Finland,FIN,..,15.8198758801488,0.443863075666863,15.4681374963065,12.3557553529282,..,17.8113972340213,13.5679900509908,13.747246,..,..,..,..,5.03323984146118,-7.2614028411547,0.166023059552972
1975,YR1975,France,FRA,..,21.5458882688067,0.630849498948051,98.4929487952137,22.1214973320732,9.78292717995896,11.6859272493228,13.7534002452748,11.299071,..,..,..,..,4.42854022979736,0.759455305978619,-1.22152589741518
1975,YR1975,Germany,DEU,..,23.3975462046175,-0.372846359360899,225.341717984705,8.96740599770032,10.4762503802528,5.91032884500704,5.66662353874467,5.1166854,..,..,..,..,..,0.63131159048536,-2.57231716137034
1975,YR1975,Greece,GRC,..,18.1829804821468,0.938660353611257,70.1826299456943,30.265324614126,..,13.6287617821755,13.1200187311716,..,..,..,..,..,1.46085000038147,..,-2.78351720661539
1975,YR1975,Hungary,HUN,..,18.897631010338,0.588081809047071,117.155996443259,19.0200013756431,..,3.84215991793813,..,..,..,..,..,..,..,..,..
1975,YR1975,Ireland,IRL,..,18.3033637759014,1.64535365574099,46.2991725939904,26.1181984919503,..,20.8758503401952,20.1333465338517,..,..,..,..,..,..,..,-7.72053641324609
1975,YR1975,Israel,ISR,..,12.8378008481084,2.28347158162025,159.658040665434,45.2875542691751,..,39.3067323775358,..,..,..,..,..,..,..,..,..
1975,YR1975,Italy,ITA,..,19.1415472041603,0.597247218554801,188.504304511917,18.7002305387668,4.74316942822977,16.9505025668306,16.9830893379841,10.428844,..,..,..,..,3.71161007881165,-0.28816649562996,-7.97296182028076
1975,YR1975,Japan,JPN,125.918101004032,11.3441532414542,1.27270755263251,304.428376534789,54.4376193165013,27.1884365297461,11.7312661498708,7.17744085349426,..,..,..,..,..,4.66899013519287,..,-4.603742273183
1975,YR1975,Korea,PRK,..,5.69309053732603,2.0024988021063,135.161008221908,8.28371604407494,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Korea,KOR,33.7002541826321,6.49014677309069,1.68200005474822,365.75497615592,37.9139572670346,..,25.2492564056733,23.6822668576014,..,..,..,..,..,2.08925008773804,..,-0.341439356576501
1975,YR1975,Latvia,LVA,..,19.3764223857772,0.774284540119002,39.4901601389157,..,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Lithuania,LTU,..,17.9048079273828,0.844284714491626,52.6747287811104,..,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Luxembourg,LUX,..,19.9665297300934,1.09244783943894,..,..,25.6136606189968,10.7176711339198,-0.85529895483954,..,..,..,..,..,3.42302989959717,..,1.56873533302702
1975,YR1975,Netherlands,NLD,..,16.6777105782435,0.891389955359838,404.808501184834,13.9452311098769,18.2544708322914,10.2174757948242,8.09538794899784,13.822848,..,..,..,..,6.37166023254395,2.38788669260123,-0.997914246536881
1975,YR1975,New Zealand,NZL,..,14.2023044883641,1.94543372701951,11.7090121909536,23.6338101261717,..,14.6849834723994,..,..,..,..,..,..,5.16753005981445,..,-3.24903407095188
1975,YR1975,Norway,NOR,..,21.8676879127843,0.551888897314436,10.9716052830437,16.0772318009599,..,11.6892234816853,8.88510799358725,13.767232,..,..,..,..,5.55022001266479,-7.53769523792199,2.10708238046192
1975,YR1975,Poland,POL,..,14.4587693936196,0.99359553240035,111.055532338633,4.24487888487732,..,2.25631768955089,..,..,..,..,..,..,..,..,..
1975,YR1975,Portugal,PRT,..,17.0375642299614,3.80041403952037,99.3821857923497,34.215508491258,..,15.2716857518484,16.2303796468625,0.07923059,..,..,..,..,3.06245994567871,-3.9007505530448,-5.54035656418587
1975,YR1975,Slovenia,SVN,..,16.8162390425318,0.977621392692378,89.0556603773585,..,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Slovak Republic,SVK,..,15.6016016748197,1.04961038811862,98.5260914760915,..,..,..,..,..,..,..,..,..,..,..,..
1975,YR1975,Spain,ESP,..,16.4781410723943,1.08129360308283,71.5687608830535,21.1683208465822,28.9255483112932,16.9532859334983,16.7817817440961,13.612664,..,..,..,..,..,-3.39179631621147,0.132046937025533
1975,YR1975,Switzerland,CHE,..,19.1243000918514,-0.0437380434174903,160.358024691358,11.2531063484992,..,6.69659522507834,..,..,..,..,..,..,..,..,..
1975,YR1975,Sweden,SWE,35.1659529279374,23.5899276579686,0.3972757346008,19.9649973192962,12.3838974898434,2.65427935819524,9.77987398822574,14.5124018597783,15.358835,..,..,..,..,..,-0.371676674096143,1.49641116436863
1975,YR1975,United Kingdom,GBR,28.3141460914765,22.4935039548963,-0.00742336272019876,232.405241185467,27.043065638906,35.4918446107949,24.2072876743291,25.7707279916172,3.4169981,..,..,..,..,6.26878023147583,-1.43328844610717,-3.18465508721196
1975,YR1975,United States,USA,90.4747067249167,16.6973405773145,0.985986067347125,23.5805156917379,41.2278807999148,41.7709258212931,9.14314686496534,9.26261205843007,6.888308,..,..,..,..,..,1.06118805581802,-2.39894973244766
1976,YR1976,Australia,AUS,27.8423306187558,14.002989913786,1.0026582602274,1.82666649310753,62.3688234874938,..,13.3228840125392,14.0213572823508,..,..,..,..,..,..,..,-1.81944660997637
1976,YR1976,Austria,AUT,..,23.9824733448964,-0.176672284747108,91.6144950351175,20.801847855899,3.49171515427531,7.31868545106923,5.62491943497632,..,..,..,..,..,5.23765993118286,..,-3.63189511588832
1976,YR1976,Belgium,BEL,..,22.2292044646483,0.178674447005659,299.153778184034,25.3537731405069,13.2183050731202,9.06860981054963,7.57526311441308,..,..,..,..,..,5.73104000091553,..,..
1976,YR1976,Canada,CAN,45.130801876855,13.1848549077176,1.31580656558804,2.61553428162564,36.2438916344219,..,7.54173862982152,..,8.1661074,..,..,..,..,6.72099018096924,-3.69772091229783,..
1976,YR1976,Chile,CHL,..,7.67398775762602,1.54169118679336,14.4672670443236,30.1836611298671,..,211.924302225904,247.308508558592,2.0589561,..,..,..,..,..,1.43106816609129,1.69677234148756
1976,YR1976,Czech Republic,CZE,..,20.6918182316428,0.667037110958035,131.046188689013,11.2202532525626,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Denmark,DNK,47.6524882407034,21.3252734844586,0.251350791765536,119.721406655653,22.5684048167841,10.7682420557136,9.01029083562227,9.38008848840025,7.3512607,..,..,..,..,..,-4.29356873885755,0.210048739100799
1976,YR1976,Estonia,EST,..,18.9241319962583,0.712743106958176,33.9602736494456,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Finland,FIN,..,16.2994407955499,0.30144863871956,15.5148363373715,12.6847571050333,..,14.3426930852258,13.1246817549321,11.817194,..,..,..,..,5.22833013534546,-3.49831045592644,2.64563464425833
1976,YR1976,France,FRA,..,21.7842490004775,0.533776953316927,99.0200870762611,22.1283266279089,7.35921808064208,9.62549578155529,10.7492087804188,10.916072,..,..,..,..,4.42470979690552,-0.901434138911839,0.609545540140467
1976,YR1976,Germany,DEU,..,23.7481098401079,-0.428766874960255,224.377595737977,8.98506898724038,10.274041843258,4.24663460795069,3.3061945276439,5.8779136,..,..,..,..,..,0.720740734298486,-2.10971397395335
1976,YR1976,Greece,GRC,..,18.5341569315028,1.55321356294865,71.2812257564003,30.3237539657058,..,13.0242794587955,16.4344533386462,..,..,..,..,..,1.44825005531311,-2.98207201855081,-2.88410017262701
1976,YR1976,Hungary,HUN,..,19.4878090669543,0.550182988827917,117.828538076709,19.0288561487438,..,5.22839833308662,..,..,..,..,..,..,..,..,..
1976,YR1976,Ireland,IRL,..,18.3283489482497,1.50914557515468,47.0031934968791,26.1485153101404,..,17.9856958613385,21.0229250234776,..,..,..,..,..,4.29649019241333,..,-5.13215642901696
1976,YR1976,Israel,ISR,..,13.2791952482927,2.23249111573749,163.26247689464,45.6247381828474,..,31.3108676158987,..,..,..,..,..,..,..,..,..
1976,YR1976,Italy,ITA,..,19.5744815608977,0.498851058340731,189.44700962225,18.6916282023164,..,16.6141664725788,17.4542759413683,12.371395,..,..,..,..,3.91951990127563,-1.2717898535208,-5.482338366918
1976,YR1976,Japan,JPN,126.566087063876,11.7171968256057,1.07155981022304,307.708049113233,54.6402154732875,30.8619449086505,9.37403638606229,8.00788648487682,..,..,..,..,..,4.85082006454468,..,-5.10792968878332
1976,YR1976,Korea,PRK,..,5.75771538199483,1.7058679063647,137.486454613404,8.66875380253539,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Korea,KOR,30.768130562158,6.53876522700659,1.59655859407233,371.641333195107,38.9435793491408,..,15.3273205213193,21.2369312962486,13.148711,..,..,..,..,2.75457000732422,-1.03670333314908,0.228013929578243
1976,YR1976,Latvia,LVA,..,19.6081782678612,0.603153487739212,39.7290661778893,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Lithuania,LTU,..,17.9668394934267,0.814807301678743,53.1056796426292,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Luxembourg,LUX,..,20.1933422859097,0.494942519180953,..,..,23.3673099391644,9.79734643716296,12.2156941239688,..,..,..,..,..,3.61462998390198,..,1.24764960252101
1976,YR1976,Netherlands,NLD,..,16.8324430180942,0.784993389027855,407.998726303318,13.7533244610857,18.5034594939461,8.83065158603149,8.99323521367134,14.517162,..,..,..,..,6.31229019165039,3.285746802325,-0.595891137274331
1976,YR1976,New Zealand,NZL,..,14.4989709088989,0.884790065593746,11.8130720443584,23.9424529818357,..,16.9068570059449,..,..,..,..,..,..,5.45474004745483,..,0.0501289028931538
1976,YR1976,Norway,NOR,..,22.2026570531442,0.469013919500022,11.0231845013197,15.9958938460346,..,9.16147276547565,7.84071756914028,11.596893,..,..,..,..,6.16359996795654,-10.4230468475961,1.11513927768345
1976,YR1976,Poland,POL,..,14.7870918290849,0.99779538250044,112.169186065493,4.29485130820257,..,4.41306266552888,..,..,..,..,..,..,..,..,..
1976,YR1976,Portugal,PRT,..,17.3426710621089,2.8440967172144,102.249289617486,34.1487802766409,..,21.1419048031955,16.2741310000023,3.5359936,..,..,..,..,3.07873010635376,-6.30340941853927,-7.38552312197453
1976,YR1976,Slovenia,SVN,..,17.1023567325396,1.47591248581357,90.3797914597815,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Slovak Republic,SVK,..,15.9101416767755,1.05791840570578,99.5739501039501,..,..,..,..,..,..,..,..,..,..,..,..
1976,YR1976,Spain,ESP,..,16.7526472212117,1.05685172472306,72.3378345377024,21.225651403577,20.2519366606956,17.6248800527482,16.4899216618691,11.032981,..,..,..,..,1.89938998222351,-3.90056156565001,-0.132432251759569
1976,YR1976,Switzerland,CHE,..,19.6028261125147,-0.57159575476383,159.444039668083,11.2968115529954,..,1.71547632285655,..,..,..,..,..,..,..,..,..
1976,YR1976,Sweden,SWE,35.1109083382866,24.0639813261516,0.363686099368844,20.03773943559,12.2827641850454,2.90952296799581,10.2492246529784,11.9189663019889,12.852634,..,..,..,..,..,-1.79304910752842,3.61976072646856
1976,YR1976,United Kingdom,GBR,27.3619157976053,22.8289551585406,-0.024603832530328,232.348067622866,26.8563982673583,29.9622738238702,16.5595225588084,15.1135672458945,4.3285134,..,..,..,..,6.42422008514404,-0.593358578949812,-3.43221320973349
1976,YR1976,United States,USA,89.8846858637993,16.8678172385656,0.950220048994522,23.8056504231922,41.2167372210884,47.1385899097476,5.74481263549085,5.50338640569865,7.6659495,..,..,..,..,..,0.204973598973424,-3.40448337044921
1977,YR1977,Australia,AUS,27.3736439586018,14.2193854317397,1.1266726798225,1.84736341980917,62.3037415445321,..,12.3098201936376,11.4195667999376,..,..,..,..,..,..,..,-1.23030882414065
1977,YR1977,Austria,AUT,..,24.1417244468596,0.0383904939016918,91.6496730443207,20.6774720780928,2.89051908857613,5.49461568127665,5.19871214776761,..,..,..,..,..,4.95401000976563,..,-2.99205676127326
1977,YR1977,Belgium,BEL,..,22.3853735882427,0.123479645392964,299.523400365631,25.4355741672887,12.4231551726462,7.09600059132598,7.47805996825544,..,..,..,..,..,5.98883008956909,..,..
1977,YR1977,Canada,CAN,48.3555777626178,13.3591671142628,1.17025687783266,2.64632255099776,36.3292634112095,82.1984201864293,7.97644539614562,..,6.8417321,..,..,..,..,6.73353004455566,-3.30919483822832,..
1977,YR1977,Chile,CHL,..,7.75927543256913,1.53050640103682,14.6903926125574,30.7534979428766,..,91.9541325565105,101.773621844756,-0.19830839,..,..,..,..,..,-3.94617349975573,-0.196169230996895
1977,YR1977,Czech Republic,CZE,..,21.2234988314736,0.59879976253946,131.833247055778,11.2557433647908,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Denmark,DNK,45.3726081272167,21.6405768980751,0.311445515827576,120.09485485013,22.2555178730368,9.60139301264779,10.9222378100329,8.87587397328855,7.9602701,..,..,..,..,5.67212009429932,-3.45966360009913,-0.582536601325076
1977,YR1977,Estonia,EST,..,19.0986602726404,0.73604373010673,34.21115829205,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Finland,FIN,..,16.751650448173,0.279738313043981,15.5582980399882,13.0243039421368,..,11.7933469184053,9.41866428619961,9.7422119,..,..,..,..,..,-0.295765753907744,1.44608872033607
1977,YR1977,France,FRA,..,22.0053817992682,0.455757795974878,99.4724088055139,22.1528245294841,6.80720848090168,9.49455467190429,8.77515753254903,10.366756,..,..,..,..,4.43521022796631,-0.0987388365828716,0.0347822285888239
1977,YR1977,Germany,DEU,..,24.0376254084895,-0.226376662518719,223.870231718844,8.98502010252993,10.8411858483982,3.73416842414874,3.1007182024763,5.6169173,..,..,..,..,..,0.650240034127342,-1.67162541295709
1977,YR1977,Greece,GRC,..,18.8628892491188,1.30110948889596,72.2147323506594,30.4575430636949,..,12.3697970875078,13.7544243512765,..,..,..,..,..,1.4937299489975,-2.9715640695117,-3.50379710681787
1977,YR1977,Hungary,HUN,..,20.1693409888172,0.464581042574049,118.364061805247,19.0537104935175,..,3.90889569564824,..,..,..,..,..,..,..,..,..
1977,YR1977,Ireland,IRL,..,18.3640836151515,1.35426324965316,47.6440702569313,26.2182987020901,..,13.4722252633927,13.2685988881691,..,..,..,..,..,5.08531999588013,..,-5.00906301309791
1977,YR1977,Israel,ISR,..,13.7435736688884,2.23910837884949,166.959334565619,45.9588707445336,..,34.6167146675521,..,..,..,..,..,..,..,..,..
1977,YR1977,Italy,ITA,..,20.025297190526,0.424722057350148,190.253343986944,18.6967566014304,2.39363285890115,17.13004878665,18.4771578208988,12.208124,..,..,..,..,..,0.909870294449327,-4.54744978558802
1977,YR1977,Japan,JPN,124.487962646395,12.1029340927049,0.968032726245575,310.786026200873,54.7384431642546,2.98448547719996,8.16182689596842,6.74910663054591,..,..,..,..,..,4.84027004241943,..,-5.80672968863299
1977,YR1977,Korea,PRK,..,5.82992872396245,1.45018725522733,139.494792791296,9.09335168946418,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Korea,KOR,30.0846942997942,6.57707667098879,1.55903938603208,377.480769230769,39.8803986455488,..,10.0966653313388,14.4538968450507,16.012517,..,..,..,..,2.42641997337341,0.0312122140358231,0.827596584283189
1977,YR1977,Latvia,LVA,..,19.8149765143295,0.56835600171116,39.9555116084636,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Lithuania,LTU,..,17.9474367710203,0.789147833101285,53.5264199106573,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Luxembourg,LUX,..,20.3662809039135,0.173662846984142,..,..,22.744178320619,6.70549411450658,1.17219803964235,..,..,..,..,..,3.69379997253418,..,1.89519917585646
1977,YR1977,Netherlands,NLD,..,16.9614245360132,0.594626000826161,410.43202014218,13.5901620828533,17.728533767233,6.39929487406091,5.34465283241265,12.865125,..,..,..,..,6.1825098991394,1.11269099410652,-0.516465595836123
1977,YR1977,New Zealand,NZL,..,14.7906454269551,0.311361735807443,11.8499107515856,24.0971091596693,..,14.3835494194622,..,..,..,..,..,..,4.45267009735107,..,-0.505018219011699
1977,YR1977,Norway,NOR,..,22.5219813097687,0.422661319522559,11.0698738377632,15.9223685170552,..,9.10383971160296,8.16970058018798,8.3669664,..,..,..,..,5.97280979156494,-12.17380973598,0.226729662213533
1977,YR1977,Poland,POL,..,15.1122965750154,0.963866722795674,113.255574782069,4.34662523188153,..,4.90278951821563,..,..,..,..,..,..,..,..,..
1977,YR1977,Portugal,PRT,..,17.652446341419,1.06175496688687,103.340710382514,34.6936945273605,..,31.0167490988806,26.4000509298049,6.5223277,..,..,..,..,..,-4.46177336687468,..
1977,YR1977,Slovenia,SVN,..,17.3466306036331,1.20832808120785,91.4785004965243,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Slovak Republic,SVK,..,16.2549330481289,1.05907443980237,100.634116424116,..,..,..,..,..,..,..,..,..,..,..,..
1977,YR1977,Spain,ESP,..,17.0190035591877,1.02913180859153,73.0905192777355,21.288732650121,..,24.5380632929204,23.3830700765317,11.540579,..,..,..,..,2.07716989517212,-1.85370018947517,-0.181904705841157
1977,YR1977,Switzerland,CHE,..,20.0539932387593,-0.339010906485653,158.904422181745,11.3143816745086,..,1.29599916278317,..,..,..,..,..,..,..,..,..
