"idcode","Year","Country_Code","Finreform","Finreform_n","ai01","ai02","ai30","ai31","di01","di12","di14","dm01","dm02","dm03","dm05","dm12","ei01","si02","si04","sm01","oi02","oi08","oi09","oi19","om01","om02","Financial_Development_Index","Financial Institutions Access Index","Financial Institutions Depth Index","Financial Institutions Efficiency Index","Financial Institutions Index","Financial Markets Access Index","Financial Markets Depth Index","Financial Markets Efficiency Index","Financial Markets Index","Inflation","Inflation_OECD","Inflation_WDI","Current_Account_Balance","Current_Account_OECD","Current_Account_WDI","Fiscal_Account_Balance","Fiscal_Account_Balance_OECD","Fiscal_Account_Balance_WDI","CPI","Nominal_Interest_Rate","GDP","Disposable_Income","Birth_Rate","House_Prices","Household_Debt","Net_National_Savings","Educ_Spending_GDP","Educ_Spending_Total","Social_Expenditure","Nominal_Share_Prices","Labour_Share","Gini_SWIID9","gini_disp_se","gini_mkt","gini_mkt_se","Private_Credit","Dependency_Ratio","Pop_Growth","Pop_Density","Pop_Urban","Market_Cap","GDP_Deflator","Net_National_Savings_GNI","Unemployment_Benefits","Social_Insurance","Health_Expenditure","Public_Educ_Spending_Tertiary","Public_Educ_Spending_Total","Top_1_Wealth","Top_10_Wealth","Top_1_Income","Top_10_Income","D_Disposable_Income","D_House_Prices","Interest_Rate","Share_Prices","Top_1Percent_Wealth","Top_10Percent_Wealth","Top_1Percent_Income","Top_10Percent_Income","Delta_Disposable_Income","Delta_House_Prices","Household_Savings","D_GDP","Cent_Union","Cent_Bargaining","Social_Transfers_Cash","Social_Transfers_Kind","Unemployment_Spending","Health_Spending","Pension_Spending_Public","Pension_Spending_Private","D_Household_Savings","D_Top_1Percent_Income","Nominal_Delta_Share_Prices","Delta_Share_Prices"
"14",1982,"GBR",17,0.8095238,NA,NA,NA,NA,34.05,34.05,34.05,38.1,6.36,NA,2.16,NA,NA,NA,NA,NA,NA,0.19,2.24,0,40.47,NA,0.4,0.66,0.42,0.69,0.64,0.08,0.12,0.21,0.14,8.59887,8.59887,8.59886383332181,0.5545471929,0.5545471929,1.55028160702169,-2.5886317377,-2.5886317377,-2.01822165840157,NA,13.085,23134.5206614854,NA,1.78,27.413324812896,NA,2.39342846033455,NA,NA,17.324,11.04725,55.1431834697723,26.7,0.53,42.9,0.76,34.0485865664453,23.2920148397947,-0.0358427938348334,232.768325548712,25.9275101746662,38.1034118474699,7.41877486404204,1.1344793,NA,NA,NA,NA,5.1887001991272,0.1986,0.5772,0.073,0.2908,NA,-0.0615639482258736,4.48613,2.44838,19.86,57.72,7.3,29.08,NA,-6.15639482258736,NA,2.09211775331739,51.9701216,0.18973666,NA,NA,1.872,5.123,5.601,NA,NA,1.67130919220056,15.8625777377093,7.2637077377093
"14",1983,"GBR",17,0.8095238,NA,NA,NA,NA,37.07,37.07,37.07,46.13,8.7,NA,2.58,NA,NA,NA,NA,NA,NA,0.18,2.66,0,39.36,NA,0.43,0.69,0.46,0.69,0.67,0.09,0.16,0.23,0.16,4.609302,4.609302,4.60930327269783,0.2146442692,0.2146442692,1.0807797343564,-3.2574795654,-3.2574795654,-2.66376884282092,NA,11.2683333333,24095.0482054397,NA,1.77,28.9993788304102,NA,2.82190346401451,NA,NA,18.123,13.94236,55.1431834697723,27.3,0.55,43.8,0.74,37.0723310454147,23.1545074005208,0.0341013738761532,232.847716281569,25.9228416784467,46.1251335172337,5.12280957507546,2.0602139,NA,NA,NA,NA,5.06150007247925,0.2013,0.5708,0.0727,0.2957,NA,0.0578570468317683,6.6590313333,9.333058,20.13,57.08,7.27,29.57,NA,5.78570468317683,NA,4.15192325792769,50.11248474,0.18973666,NA,NA,1.947,5.321,5.515,NA,NA,-0.410958904109592,26.2066125053747,21.5973105053747
"14",1984,"GBR",17,0.8095238,NA,NA,NA,NA,42.24,42.24,42.24,51.23,10.46,NA,3.42,NA,NA,NA,NA,NA,NA,0.33,3.5,0,38.48,NA,0.48,0.77,0.52,0.73,0.74,0.14,0.18,0.25,0.19,4.960712,4.960712,4.96071097821929,-0.4960438384,-0.4960438384,0.397286079597483,-3.4940408255,-3.4940408255,-2.59809883958887,NA,11.1275,24594.3483262885,NA,1.77,30.2030281497288,NA,2.9973538522242,NA,NA,18.056,16.55168,55.1431834697723,27.6,0.53,44.6,0.73,42.2356793276187,23.0523112586417,0.158261863204096,233.216517174389,25.8863322141023,51.2264332443666,5.03004749604274,2.4968487,NA,NA,NA,NA,4.89905977249146,0.178,0.5285,0.0752,0.3017,NA,0.0415060379864549,6.166788,11.590968,17.8,52.85,7.52,30.17,NA,4.15060379864549,NA,2.07221050811625,47.80820308,0.18973666,NA,NA,1.953,5.237,5.404,NA,NA,3.43878954607978,18.7150525449063,13.7543405449063
"14",1985,"GBR",17,0.8095238,NA,NA,NA,NA,43.91,43.91,43.91,72.24,15.61,NA,4.06,NA,NA,NA,NA,16.72,NA,0.67,4.6,0,37.42,185.71,0.52,0.78,0.54,0.74,0.76,0.2,0.27,0.27,0.25,6.071394,6.071394,6.07139434015118,-0.2882936829,-0.2882936829,0.677370024918345,-2.7304252472,-2.7304252472,-1.73009382270473,NA,10.97,25543.2198283108,NA,1.79,31.3231300125628,NA,3.07150780589951,NA,NA,18.181,19.82957,55.1431834697723,28.9,0.52,46.3,0.71,43.9062454918151,23.0340166893843,0.226951225450001,233.746405985202,25.8324204582019,72.2432225237442,5.51169788469916,2.1546903,NA,NA,NA,NA,4.5940899848938,0.1855,0.5519,0.0772,0.3027,NA,0.0370857470741408,4.898606,13.758176,18.55,55.19,7.72,30.27,NA,3.70857470741408,NA,3.85808759571023,45.27683418,0.191311265,NA,NA,1.928,5.14,5.279,NA,NA,2.65957446808511,19.8039715605908,13.7325775605908
"14",1986,"GBR",19,0.9047619,NA,NA,NA,NA,77.61,77.61,77.61,78.63,18.79,NA,4.09,NA,NA,NA,NA,12.76,NA,0.05,4.53,0,37.07,23.64,0.53,0.78,0.54,0.74,0.76,0.22,0.31,0.29,0.28,3.427615,3.427615,3.42760940369308,-0.9628977442,-0.9628977442,-0.220092795315054,-2.4914891913,-2.4914891913,-1.66459100535935,NA,10.135,26288.5928169457,NA,1.78,34.4086044720848,NA,2.51108933583367,NA,NA,18.193,24.09079,55.1431834697723,29.8,0.61,48,0.78,77.6106416839909,23.2274131555657,0.231610229834337,234.288414004051,25.7777366668951,78.6256952228919,4.33535606610785,1.0902035,NA,NA,NA,NA,4.38083982467651,0.1877,0.5498,0.0783,0.3051,NA,0.0985046659859504,6.707385,20.663175,18.77,54.98,7.83,30.51,NA,9.85046659859504,NA,2.9180854788274,45.5270602,0.18973666,NA,NA,1.813,5.125,5.248,NA,NA,1.42487046632125,21.4892203915667,18.0616053915667
"14",1987,"GBR",20,0.952381,NA,NA,NA,NA,82.77,82.77,82.77,91.22,57.31,NA,4.51,NA,NA,NA,NA,15.3,NA,0.09,4.86,0,36.28,31.7,0.64,0.77,0.58,0.69,0.76,0.21,0.5,0.78,0.5,4.148918,4.148918,4.14892232052949,-1.574887249,-1.574887249,-1.68950941079794,-1.7193778641,-1.7193778641,-1.14153498623798,NA,9.5708333333,27648.5011248857,NA,1.81,38.8934264321949,NA,2.78351183251331,NA,NA,17.389,30.8404,55.1431834697723,30.2,0.59,48.6,0.8,82.7710460232693,23.4760497464451,0.212637260699709,234.787128508246,25.7283601560155,91.2165455508647,5.4405490747903,1.3936946,NA,NA,NA,NA,4.37180995941162,0.1921,0.567,0.0811,0.3078,NA,0.130340129421656,5.4219153333,26.691482,19.21,56.7,8.11,30.78,NA,13.0340129421656,NA,5.17299772342094,44.01162791,0.18973666,NA,NA,1.452,5.178,4.941,NA,NA,3.57598978288633,28.0173875576517,23.8684695576517
"14",1988,"GBR",20,0.952381,NA,NA,NA,NA,91.58,91.58,91.58,78.18,32.37,NA,5.26,NA,NA,NA,NA,25.37,NA,-0.09,5.26,0,35.01,-8.8,0.57,0.71,0.64,0.56,0.73,0.26,0.37,0.51,0.39,4.2094,4.2094,4.15535171583102,-3.521709414,-3.521709414,-3.88147169402264,0.0197848843,0.0197848843,0.816931192113682,NA,9.6758333333,29139.8265442104,NA,1.82,47.7231796701432,NA,2.77284400161232,NA,NA,16.133,27.33012,55.0357162952423,30.8,0.57,49.2,0.8,91.5754459408487,23.7425134237136,0.222063893961785,235.3090852726,25.6769780007763,78.1792515323323,6.13317320683642,1.6345944,NA,NA,NA,NA,4.26831007003784,0.1771,0.5442,0.0858,0.314,NA,0.227024308422445,5.4664333333,23.12072,17.71,54.42,8.58,31.4,NA,22.7024308422445,NA,5.39387438251542,42.25901118,0.204939015,NA,NA,1.018,5.089,4.537,NA,NA,5.79531442663379,-11.3820832414625,-15.5914832414625
"14",1989,"GBR",20,0.952381,NA,NA,NA,NA,102.93,102.93,102.93,87.86,34.25,NA,6.26,NA,NA,NA,NA,15.15,NA,0.4,6.26,0,34.25,19.1,0.6,0.72,0.72,0.68,0.8,0.25,0.41,0.48,0.39,5.7,5.7,5.76024909185262,-4.0477951636,-4.0477951636,-4.65090631621984,0.0499085552,0.0499085552,1.08965035162538,NA,10.1908333333,29767.9424587659,NA,1.79,53.99539604766,NA,2.79905741053101,NA,NA,15.458,32.9841,55.6724667549133,31.1,0.58,49.8,0.82,102.930035021323,23.9685874306871,0.260311450078262,235.92241970818,25.6161922154204,87.855646708278,7.93586228546617,1.3952808,NA,NA,NA,NA,4.12511014938354,0.1893,0.545,0.0814,0.3096,NA,0.131429138227369,4.4908333333,27.2841,18.93,54.5,8.14,30.96,NA,13.1429138227369,NA,2.15552386217034,41.14297031,0.204939015,NA,NA,0.759,5.037,4.311,NA,NA,-5.12820512820512,20.6877247520318,14.9877247520318
"14",1990,"GBR",20,0.952381,NA,NA,NA,NA,104.81,104.81,104.81,77.74,27.83,NA,7.85,NA,NA,NA,NA,12.61,NA,0.33,7.85,0,33.99,-1.6,0.59,0.74,0.73,0.68,0.81,0.21,0.36,0.44,0.35,8,8,8.06346090938833,-3.0611772679,-3.0611772679,-3.55031184555805,-1.8715487861,-1.8715487861,-0.90941132711683,NA,11.8025,29872.335823904,NA,1.83,50.2973637348176,NA,2.07592029907405,NA,NA,14.903,33.73354,57.5843632221222,32,0.58,50.8,0.81,104.805960306851,24.1230944028547,0.298930554095876,236.628719050965,25.5460011885916,77.7416472133746,7.88621804738521,0.08867277,NA,NA,NA,NA,4.05552005767822,0.1841,0.5144,0.0816,0.3239,NA,-0.0684879190362502,3.8025,25.73354,18.41,51.44,8.16,32.39,NA,-6.84879190362502,NA,0.35069056345665,39.58920008,0.166132477,10.9360001169452,10.2698997682211,0.658,5.09,4.473,NA,NA,0.24570024570024,2.27212505419278,-5.72787494580722
"14",1991,"GBR",20,0.952381,NA,NA,NA,NA,102.33,102.33,102.33,86.62,29.21,NA,9.89,NA,NA,NA,NA,13.54,NA,0.31,10.22,0,35.3,8.7,0.59,0.74,0.7,0.69,0.8,0.27,0.4,0.42,0.37,7.5,7.5,7.46178295746933,-1.3042906195,-1.3042906195,-1.66449946529553,-2.9177118393,-2.9177118393,-2.33469040042224,NA,10.105,29414.6393996026,NA,1.82,45.3385798318482,NA,1.37869775794478,NA,NA,16.385,37.38638,58.2013249397278,32.5,0.69,51.2,0.87,102.333764425911,24.3299639017547,0.309247932319381,237.361621130079,25.5402199502421,86.6223568752064,6.41908648514389,-0.88091578,NA,NA,NA,NA,4.1224799156189,0.1801,0.5143,0.0817,0.3247,NA,-0.0985893401712575,2.605,29.88638,18.01,51.43,8.17,32.47,NA,-9.85893401712575,NA,-1.53217487577636,39.7559438,0.204939015,12.8273705719127,10.8970223746308,0.988,5.486,4.846,NA,NA,0.122549019607841,10.8285107344204,3.32851073442042
"14",1992,"GBR",20,0.952381,NA,NA,NA,NA,101.68,101.68,101.68,80.95,27.84,NA,9.96,NA,NA,NA,NA,12.91,NA,0.79,10.79,0,33.31,2.99,0.59,0.72,0.73,0.68,0.8,0.24,0.38,0.42,0.36,4.6,4.6,4.59154929577464,-1.5006247482,-1.5006247482,-1.96702595518055,-5.5424384981,-5.5424384981,-6.1029203921627,NA,9.0633333333,29431.9668214801,NA,1.79,42.0302642052081,NA,0.972084398994676,NA,NA,17.821,38.83461,57.9819619655609,32.5,0.61,51.8,0.83,101.677998125474,24.4670892840924,0.270431182081877,238.0043896995,25.5592362832062,80.9456098129937,3.32097924869252,-1.5831568,NA,NA,NA,NA,4.3344898223877,0.1932,0.5385,0.0769,0.3222,NA,-0.0729691057573922,4.4633333333,34.23461,19.32,53.85,7.69,32.22,NA,-7.29691057573922,NA,0.0589074767910665,39.4534787,0.232379001,14.1879286490025,11.4441287174376,1.151,5.935,5.122,NA,NA,-5.875152998776,3.87368341091059,-0.726316589089408
"14",1993,"GBR",20,0.952381,NA,NA,NA,NA,99.88,99.88,99.88,108.38,39.31,NA,11.09,NA,NA,NA,NA,13.2,NA,0.4,11.96,0,33.39,19.24,0.66,0.73,0.73,0.73,0.82,0.4,0.53,0.45,0.47,2.6,2.6,2.55857796929707,-1.2872465369,-1.2872465369,-1.66961487109581,-6.7955728053,-6.7955728053,-7.48586333283409,NA,7.4796083333,30071.1799025595,NA,1.76,40.4120146853479,NA,1.06563639624815,NA,NA,18.423,44.8815,56.3875257968903,33,0.59,52.7,0.79,99.876224683285,24.5457782292423,0.239745439286479,238.575678915389,25.5862519498476,108.375316778903,2.73304425884132,-1.3566477,NA,NA,NA,NA,4.3344898223877,0.2029,0.5543,0.0868,0.3333,NA,-0.0385020068386741,4.8796083333,42.2815,20.29,55.43,8.68,33.33,NA,-3.85020068386741,NA,2.17183270474771,37.5492372,0.233666429,14.5527839555539,10.9827986220812,1.121,6.003,5.186,NA,NA,12.8738621586476,15.5708786569506,12.9708786569506
"14",1994,"GBR",20,0.952381,NA,NA,NA,NA,100.03,100.03,100.03,100.25,41.57,NA,12.33,NA,NA,NA,NA,10.36,NA,0.23,13.2,0,30.19,7.88,0.7,0.82,0.79,0.69,0.88,0.41,0.57,0.51,0.51,2.2,2.2,2.21901260504202,-0.4463928479,-0.4463928479,-0.879081535567206,-5.9251079357,-5.9251079357,-6.20185830305047,NA,8.1221,31124.4792171958,NA,1.74,40.8267688681859,NA,2.28987798934705,NA,NA,17.737,47.64867,54.9945592880249,33.6,0.56,53.6,0.67,100.030864363201,24.5789953202754,0.254586486858912,239.183834166908,25.6099960347871,100.249024953167,1.39362357967943,1.0345206,NA,NA,NA,NA,4.850830078125,0.2006,0.5559,0.099,0.342,NA,0.0102631404563054,5.9221,45.44867,20.06,55.59,9.9,34.2,NA,1.02631404563054,NA,3.50268701809951,36.23667155,0.191833261,14.2362546229448,10.9022324328096,0.911,6.078,4.951,NA,NA,14.0552995391705,6.16550248989004,3.96550248989004
"14",1995,"GBR",20,0.952381,NA,NA,NA,NA,97.52,97.52,97.52,99.13,37.4,NA,11.49,NA,NA,NA,NA,10.53,NA,0.32,12.27,0,33.97,4.7,0.69,0.82,0.76,0.7,0.86,0.37,0.58,0.47,0.49,2.7,2.7,2.69749518304432,-0.630780987,-0.630780987,-0.997930633559311,-5.0246827343,-5.0246827343,-7.137599797475,NA,8.2002833333,31795.5215757642,15474.6367454627,1.71,39.8721100424007,99.08698,2.47364696916712,NA,NA,16.638,50.8046,54.4222295284271,33.7,0.6,54,0.63,97.1762530062305,24.5760224306325,0.264547416858702,239.817426528335,25.6315884633025,98.7755517862752,11.6700094542817,0.50162169,NA,NA,NA,NA,4.83926010131836,0.1846,0.5249,0.1003,0.3434,NA,-0.0233831589481752,5.5002833333,48.1046,18.46,52.49,10.03,34.34,NA,-2.33831589481752,9.99720192244387,2.15599545902654,33.88714805,0.192873015,12.9263221553911,9.35400619764002,0.743,5.553,4.624,NA,NA,1.3131313131313,6.62333282335057,3.92333282335057
"14",1996,"GBR",20,0.952381,NA,NA,NA,NA,100.51,100.51,100.51,120.9,41.59,NA,13.5,NA,NA,NA,NA,8.33,NA,1.35,14.49,0,35.09,14.99,0.71,0.82,0.78,0.68,0.87,0.43,0.67,0.42,0.52,2.9,2.9,2.85178236397748,-0.5226127124,-0.5226127124,-0.726591954300961,-3.5696138351,-3.5696138351,-6.02639841701685,NA,7.8101833333,32489.7662635529,16531.6196967196,1.73,39.9150855817374,96.97797,2.53546181590511,NA,NA,16.447,58.054,53.3987522125244,33.7,0.62,53.8,0.64,100.076822532268,24.6068931658755,0.254626384215086,240.428843053776,25.6562446543957,120.38059577081,4.26134610692728,2.1228644,NA,NA,NA,NA,4.37116003036499,0.1889,0.5399,0.1147,0.355,0.0683042173230217,0.00107783458891443,4.9101833333,55.154,18.89,53.99,11.47,35.5,6.83042173230217,0.107783458891443,8.86714341817482,2.18346689528088,32.56727682,0.191833261,12.5003429577333,9.17678071886136,0.603,5.539,4.625,NA,-11.3037479190257,14.3569292123629,14.2691803498108,11.3691803498108
"14",1997,"GBR",21,1,NA,NA,NA,NA,102.24,102.24,102.24,132.73,53.71,NA,14.87,NA,NA,NA,NA,9.2,NA,0.89,15.53,0,35.08,18.11,0.76,0.82,0.8,0.66,0.87,0.54,0.75,0.5,0.62,2.2,2.2,2.20114313510882,-0.2522609531,-0.2522609531,-0.0899384160403053,-2.0873727804,-2.0873727804,-3.91629093466725,NA,7.0525916667,33997.0699708286,17008.9542924824,1.72,42.6206874004661,98.31694,3.31273637492264,NA,NA,16.605,71.1327,55.0859212875366,33.9,0.59,53.7,0.63,102.147000005249,24.5927401804871,0.257553323280351,241.048873641136,25.6803004491627,132.616484219676,-0.349045437466671,3.0409616,NA,NA,NA,NA,4.37116003036499,0.2073,0.5652,0.1192,0.354,0.0288740368167022,0.0677839413168292,4.8525916667,68.9327,20.73,56.52,11.92,35.4,2.88740368167022,6.77839413168292,6.69179193428441,4.63931840890648,31.41481433,0.191833261,12.3035739592792,9.01777794107612,0.436,6.846,4.613,NA,-24.5327201929725,3.9232781168265,22.5285079408826,20.3285079408826
"14",1998,"GBR",21,1,NA,NA,NA,NA,101.96,101.96,102.65,139.12,63.25,NA,17.22,NA,NA,3.2,NA,14.1,NA,0.44,17.93,0,41.02,17.29,0.78,0.82,0.8,0.67,0.87,0.57,0.8,0.56,0.66,1.8,1.8,1.82056163731558,-0.6627146861,-0.6627146861,-0.318920084080951,-0.3329600388,-0.3329600388,-2.27783131226723,NA,5.5509583333,34972.7716453612,17059.7854538856,1.71,46.797199131547,104.3472,3.88053422409344,NA,NA,17.027,85.39407,55.7235300540924,34.4,0.64,54,0.62,102.54007240178,24.548695119457,0.291406085432392,241.752329186128,25.6961765322056,138.965906222867,1.59660648076544,4.2171978,NA,NA,NA,27.90508,4.21070003509521,0.2119,0.5669,0.1281,0.3635,0.00298849420893943,0.0979925943436385,3.7509583333,83.59407,21.19,56.69,12.81,36.35,0.298849420893943,9.79925943436385,3.38306592801487,2.86995813277383,30.10800183,0.19078784,11.8308995730819,9.13716871778331,0.385,6.994,4.62,NA,-49.4445439840676,7.46644295302014,20.048964822086,18.248964822086
"14",1999,"GBR",21,1,NA,NA,NA,NA,105.25,105.25,105.82,175.65,84.64,NA,23.9,NA,NA,3,NA,18.49,NA,1.79,24.57,0,39.06,11.21,0.81,0.82,0.82,0.67,0.88,0.63,0.85,0.59,0.71,1.7,1.7,1.7529508005142,-2.5132201503,-2.5132201503,-2.51466091567302,0.6130694742,0.6130694742,-1.51530274384099,NA,5.093525,35890.2184986426,17973.8714553125,1.68,51.6501981026304,106.783,2.47080050289356,NA,NA,16.843,95.26723,57.9679846763611,34.8,0.65,54.1,0.65,105.591619720337,24.4886383425594,0.333405882184416,242.559690819659,25.7016431449898,175.280616717084,1.34230672494529,2.4606069,NA,NA,NA,22.71169,3.98918008804321,0.2043,0.5487,0.1204,0.3659,0.0535813304274998,0.103702765574529,3.393525,93.56723,20.43,54.87,12.04,36.59,5.35813304274998,10.370276557453,2.2294412942756,2.62331754138534,30.00645834,0.2,11.4763380903481,9.42935017322956,0.339,7.185,4.737,NA,-34.0999749424392,-6.01092896174864,11.5618801164999,9.86188011649989
"14",2000,"GBR",21,1,NA,NA,NA,NA,114.45,114.45,115.22,155.41,110.57,NA,29.76,16.52,1.26,2.5,NA,17.05,NA,1.61,30.4,0,41.23,4.43,0.87,0.82,0.85,0.64,0.89,0.63,0.93,0.88,0.83,1.2,1.2,1.18295624210404,-2.1865270824,-2.1865270824,-2.1734595931079,1.3426490669,1.3426490669,-0.820937642239417,NA,5.328975,37080.6022565288,20496.8754569581,1.64,59.0138410086829,109.0583,2.96659080564406,NA,NA,16.924,96.60779,58.8405013084412,35.1,0.75,54.2,0.75,114.94547109695,24.4230199744092,0.357300887421605,243.427908899268,25.7014652150866,155.04174570833,1.69083726232446,2.9961924,NA,NA,7.19528341,20.67319,4.0231499671936,0.2035,0.5577,0.1159,0.3586,0.140370649023412,0.14256756366008,4.128975,95.40779,20.35,55.77,11.59,35.86,14.0370649023412,14.256756366008,4.14266232865418,3.31673588983924,29.70529151,0.2,11.2340464269458,9.51561219845243,0.288,7.191,4.764,NA,85.8161656595776,-3.7375415282392,1.40715752940439,0.207157529404389
"14",2001,"GBR",21,1,NA,NA,NA,NA,120.15,120.15,120.61,131.17,115.58,NA,34.08,8.78,0.95,2.6,NA,17.34,NA,1.02,34.29,0,41.24,-12.05,0.9,0.8,0.84,0.64,0.87,0.68,0.95,1,0.89,1.6,1.6,1.53234960272418,-1.9697501714,-1.9697501714,-1.96352284027851,0.1978068743,0.1978068743,-1.97552938951317,NA,4.9295,37703.8110396168,21835.5634532773,1.63,63.2764871166119,116.3478,2.64705702074301,NA,NA,17.713,84.28798,60.084056854248,35,0.7,53.9,0.69,120.227088246034,24.4218073862155,0.384975969564228,244.366854048692,25.7080853610269,130.755528195141,1.85101763216447,2.6431806,NA,NA,7.56716347,20.34455,4.10855007171631,0.2042,0.551,0.1154,0.3618,0.0653118080914501,0.0722312941349101,3.3295,82.68798,20.42,55.1,11.54,36.18,6.53118080914501,7.22312941349101,4.13810039543611,1.68068678813939,28.95810627,0.204939015,11.5761241235947,9.88237539874416,0.446,7.392,4.916,2.55197101131,-0.110120807735536,-0.431406384814501,-12.7523981244163,-14.3523981244163
"14",2002,"GBR",21,1,NA,NA,NA,NA,124.57,124.57,125.26,104.28,58.85,NA,40.36,8.48,1.4,2.6,NA,20.87,NA,1.01,40.45,0,40.51,-17.14,0.84,0.78,0.83,0.66,0.87,0.61,0.95,0.7,0.78,1.5,1.5,1.52040245947458,-2.1062120275,-2.1062120275,-2.10319767898048,-1.918953976,-1.918953976,-4.24317167589655,NA,4.8942416667,38340.2530193129,23241.2892721834,1.63,73.1380974731593,127.6184,2.44208357976235,NA,NA,17.955,69.74495,59.3017399311066,34.3,0.65,53.3,0.62,124.984374159901,24.397539879676,0.423337079636281,245.40354234696,25.7605922296837,104.042295929889,2.06344099575955,2.4654897,NA,NA,7.94137812,25.48431,4.6285400390625,0.1998,0.5545,0.119,0.3645,0.064377812915797,0.155849523352545,3.3942416667,68.24495,19.98,55.45,11.9,36.45,6.4377812915797,15.5849523352545,4.13011602664325,1.6880043744845,28.65761627,0.204939015,11.6469635464272,10.5312281574278,0.251,7.702,4.909,2.6276637216872,-0.192947682024963,3.11958405545928,-17.2539785625424,-18.7539785625424
"14",2003,"GBR",21,1,NA,NA,NA,NA,129.33,129.33,129.87,118.28,60.74,NA,49.2,7.44,1.88,2.5,NA,24.89,NA,2.9,49.39,0,38.74,-10.87,0.86,0.82,0.86,0.67,0.9,0.68,0.99,0.63,0.79,1.4,1.4,1.3765003854201,-1.7936935006,-1.7936935006,-1.80616379496807,-3.1634880196,-3.1634880196,-5.63997555497353,NA,4.5265916667,39322.4174813894,23535.994768778,1.7,83.433640332445,139.7482,2.42077192314103,NA,NA,18.746,61.38608,58.7607324123383,33.9,0.59,53.2,0.58,129.475781169393,24.3625794093078,0.465641113602993,246.548906708552,25.8023406382459,117.92471050898,2.73712314364111,2.372152,NA,NA,8.11239147,24.79769,4.80573987960815,0.1875,0.5449,0.1297,0.3758,0.0126802559506594,0.140768535345946,3.1265916667,59.98608,18.75,54.49,12.97,37.58,1.26802559506594,14.0768535345946,2.69615403634274,2.56170573934857,28.52659311,0.206881609,11.8518694889561,10.9669277839949,0.231,8.074,4.906,2.5688033956701,-34.7196539043956,8.99159663865547,-11.9849107354726,-13.3849107354726
"14",2004,"GBR",21,1,NA,29.03,NA,NA,137.2,137.2,137.67,116.74,67.22,NA,53.19,8.05,2.27,1.9,NA,15.04,NA,2.5,53.41,0,41.44,13.68,0.87,0.83,0.86,0.7,0.91,0.64,0.99,0.71,0.8,1.4,1.4,1.39039756680426,-2.3216749383,-2.3216749383,-2.31247171250473,-3.0802202911,-3.0802202911,-5.39720818418576,NA,4.8822666667,40038.5688458836,25232.8885293798,1.75,91.6179751779096,149.1834,1.9012772198262,NA,NA,19.323,68.56075,59.7272038459778,33.7,0.57,53.3,0.63,137.116257621173,24.326967933976,0.568943113421317,247.955627660894,25.8177560959997,116.273488332357,2.57005899447064,1.8873525,NA,NA,8.39001179,24.37405,4.72940015792847,0.1938,0.5407,0.1284,0.3702,0.0720978134670916,0.0980939440356883,3.4822666667,67.16075,19.38,54.07,12.84,37.02,7.20978134670916,9.80939440356883,2.81320031524346,1.8212292385969,27.63244634,0.207846097,12.041623985576,11.3859668353751,0.222,8.327,4.999,2.5149169727483,4.34123115085406,-1.0023130300694,11.6877800309125,10.2877800309125
"14",2005,"GBR",21,1,NA,28.32,NA,NA,143.2,143.2,143.71,120.74,68.3,NA,56.14,9.07,2.66,1,NA,9.22,NA,3.13,56.39,0,45.64,15.04,0.88,0.82,0.87,0.69,0.91,0.72,0.99,0.7,0.82,2.1,2.1,2.08913649025072,-1.9144704127,-1.9144704127,-1.90279109600829,-2.9599415856,-2.9599415856,-5.37339174768657,NA,4.4138916667,40762.0713916633,25002.6923478065,1.76,95.446118984878,153.8267,2.53790931486022,NA,NA,19.276,78.19041,59.4801187515259,33.9,0.65,53.4,0.62,143.030716118818,24.3013100721544,0.68661130607346,249.663977183483,25.8024152696554,120.172408863321,3.13589713358328,2.515398,NA,NA,8.44144344,29.03337,4.92918014526367,0.2024,0.5416,0.141,0.3815,-0.00912286285833955,0.0417837634976615,2.3138916667,76.09041,20.24,54.16,14.1,38.15,-0.912286285833955,4.17837634976615,2.67806084749574,1.80701400333415,26.97976788,0.20976177,11.8886354932926,11.617997565116,0.226,8.388,5.01,2.6475228960014,-4.80376271165122,9.81308411214953,14.0454414515594,11.9454414515594
"14",2006,"GBR",NA,NA,NA,26.43,NA,NA,153.41,153.41,154.24,139.74,102.12,NA,71.03,8.94,1.53,0.9,NA,10.49,NA,5.14,71.24,0,47.87,16.71,0.92,0.8,0.91,0.7,0.92,0.75,0.99,0.9,0.9,2.5,2.5,2.45566166439288,-2.8094658304,-2.8094658304,-2.81439714858163,-2.8637075902,-2.8637075902,-5.31528615406285,NA,4.501675,41530.802458839,26269.6491590084,1.82,100.305231903429,164.054,1.82349826169042,NA,NA,19.187,89.81042,60.0103139877319,33.9,0.66,53.4,0.63,153.612528289008,24.3857724952884,0.73504867842129,251.50589013351,25.7748769779587,139.170970890256,2.84835797682179,1.8154924,NA,NA,8.60818768,26.05054,4.97325992584229,0.2059,0.5449,0.145,0.3849,0.0506728152943517,0.0509094866321475,2.001675,87.31042,20.59,54.49,14.5,38.49,5.06728152943517,5.09094866321475,2.68996601607819,1.88589794613068,27.22635872,0.20976177,11.6317086086616,11.8964842400939,0.217,8.627,4.757,2.7149985823261,0.444544364762376,2.83687943262412,14.8611703148762,12.3611703148762
