"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1974","1974","USD","US Dollar","0","Units","2015","2015",26695.2729283387,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1975","1975","USD","US Dollar","0","Units","2015","2015",26228.4341308311,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1976","1976","USD","US Dollar","0","Units","2015","2015",27711.1708763075,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1977","1977","USD","US Dollar","0","Units","2015","2015",28140.6959868447,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1978","1978","USD","US Dollar","0","Units","2015","2015",28677.0330789605,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1979","1979","USD","US Dollar","0","Units","2015","2015",29710.919933279,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1980","1980","USD","US Dollar","0","Units","2015","2015",29532.797959375,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1981","1981","USD","US Dollar","0","Units","2015","2015",29347.5278092375,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1982","1982","USD","US Dollar","0","Units","2015","2015",30452.6406999485,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1983","1983","USD","US Dollar","0","Units","2015","2015",31267.6505530869,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1984","1984","USD","US Dollar","0","Units","2015","2015",32589.4217821957,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1985","1985","USD","US Dollar","0","Units","2015","2015",33880.9632763294,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1986","1986","USD","US Dollar","0","Units","2015","2015",35493.9528421457,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1987","1987","USD","US Dollar","0","Units","2015","2015",35535.6181306176,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1988","1988","USD","US Dollar","0","Units","2015","2015",35510.0066385834,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1989","1989","USD","US Dollar","0","Units","2015","2015",35725.1847900291,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1990","1990","USD","US Dollar","0","Units","2015","2015",36195.7948419963,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1991","1991","USD","US Dollar","0","Units","2015","2015",36600.5415569191,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1992","1992","USD","US Dollar","0","Units","2015","2015",37194.1351378335,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1993","1993","USD","US Dollar","0","Units","2015","2015",37069.0746693055,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1994","1994","USD","US Dollar","0","Units","2015","2015",38918.2667214387,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1995","1995","USD","US Dollar","0","Units","2015","2015",39912.5517559591,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1996","1996","USD","US Dollar","0","Units","2015","2015",40820.2962589464,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1997","1997","USD","US Dollar","0","Units","2015","2015",41967.9620981259,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1998","1998","USD","US Dollar","0","Units","2015","2015",42753.2646491485,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1999","1999","USD","US Dollar","0","Units","2015","2015",43864.7515827011,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2000","2000","USD","US Dollar","0","Units","2015","2015",45363.3696578413,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2001","2001","USD","US Dollar","0","Units","2015","2015",45574.5605306614,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2002","2002","USD","US Dollar","0","Units","2015","2015",45625.275942007,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2003","2003","USD","US Dollar","0","Units","2015","2015",45684.2733966925,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2004","2004","USD","US Dollar","0","Units","2015","2015",46790.3766348165,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",47742.3171546544,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",49446.2353942549,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",49685.6349284614,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",49134.2718282474,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",46469.684322166,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",47134.305778892,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",47567.1562161476,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",47495.8251669246,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",47751.228391981,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",48266.5356442127,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",49058.1725640509,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",50235.0476410992,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",51330.0012837789,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",52089.206201608,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",52980.4067042579,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",51772.1810824476,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",53979.8514122879,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2022","2022","USD","US Dollar","0","Units","2015","2015",55401.1211510704,,
"DNK","Denmark","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2023","2023","USD","US Dollar","0","Units","2015","2015",55978.0092531918,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1990","1990","USD","US Dollar","0","Units","2015","2015",10866.4704101517,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1991","1991","USD","US Dollar","0","Units","2015","2015",10083.4438904144,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1992","1992","USD","US Dollar","0","Units","2015","2015",10319.7094977648,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1993","1993","USD","US Dollar","0","Units","2015","2015",10692.0477259681,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1994","1994","USD","US Dollar","0","Units","2015","2015",11248.8330290729,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1995","1995","USD","US Dollar","0","Units","2015","2015",12023.7633407001,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1996","1996","USD","US Dollar","0","Units","2015","2015",12777.8662020218,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1997","1997","USD","US Dollar","0","Units","2015","2015",13669.5347697598,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1998","1998","USD","US Dollar","0","Units","2015","2015",14344.6821103993,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1999","1999","USD","US Dollar","0","Units","2015","2015",14988.2877344882,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2000","2000","USD","US Dollar","0","Units","2015","2015",15664.5641265956,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2001","2001","USD","US Dollar","0","Units","2015","2015",15866.8781135938,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2002","2002","USD","US Dollar","0","Units","2015","2015",16103.8785115563,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2003","2003","USD","US Dollar","0","Units","2015","2015",16683.4594093521,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2004","2004","USD","US Dollar","0","Units","2015","2015",17521.6122857715,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",18145.0481229653,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",19272.203481778,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",20641.9400418493,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",21508.926543464,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",22096.3877869895,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",22902.680171352,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",23986.6991292857,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",24299.4549165071,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",24593.4264404646,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",25436.2237017254,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",26533.7693200544,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",27387.3363275568,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",28714.0660592396,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",30258.413123757,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",31716.4569055716,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",31060.4044368262,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",32936.9627330418,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2022","2022","USD","US Dollar","0","Units","2015","2015",31727.193177856,,
"POL","Poland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2023","2023","USD","US Dollar","0","Units","2015","2015",32336.8313642418,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1970","1970","USD","US Dollar","0","Units","2015","2015",16249.7614862764,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1971","1971","USD","US Dollar","0","Units","2015","2015",16796.1844299594,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1972","1972","USD","US Dollar","0","Units","2015","2015",17964.0930620141,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1973","1973","USD","US Dollar","0","Units","2015","2015",18964.1485471498,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1974","1974","USD","US Dollar","0","Units","2015","2015",18476.7378398348,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1975","1975","USD","US Dollar","0","Units","2015","2015",18815.6517208306,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1976","1976","USD","US Dollar","0","Units","2015","2015",19346.7265713463,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1977","1977","USD","US Dollar","0","Units","2015","2015",19999.2596699838,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1978","1978","USD","US Dollar","0","Units","2015","2015",20863.0941185839,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1979","1979","USD","US Dollar","0","Units","2015","2015",21824.8934658746,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1980","1980","USD","US Dollar","0","Units","2015","2015",22263.0778775175,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1981","1981","USD","US Dollar","0","Units","2015","2015",23027.3465003344,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1982","1982","USD","US Dollar","0","Units","2015","2015",23639.2538919929,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1983","1983","USD","US Dollar","0","Units","2015","2015",24198.1257860327,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1984","1984","USD","US Dollar","0","Units","2015","2015",25116.724561288,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1985","1985","USD","US Dollar","0","Units","2015","2015",26543.3050927577,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1986","1986","USD","US Dollar","0","Units","2015","2015",27157.6868182645,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1987","1987","USD","US Dollar","0","Units","2015","2015",28139.2496676095,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1988","1988","USD","US Dollar","0","Units","2015","2015",30025.9851361323,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1989","1989","USD","US Dollar","0","Units","2015","2015",31520.3006393853,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1990","1990","USD","US Dollar","0","Units","2015","2015",33167.4399811325,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1991","1991","USD","US Dollar","0","Units","2015","2015",34134.7269987946,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1992","1992","USD","US Dollar","0","Units","2015","2015",34285.5507715706,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1993","1993","USD","US Dollar","0","Units","2015","2015",34242.2164082777,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1994","1994","USD","US Dollar","0","Units","2015","2015",34488.7957210642,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1995","1995","USD","US Dollar","0","Units","2015","2015",35305.8888027016,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1996","1996","USD","US Dollar","0","Units","2015","2015",36332.6836855086,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1997","1997","USD","US Dollar","0","Units","2015","2015",36601.8428272885,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1998","1998","USD","US Dollar","0","Units","2015","2015",36040.2076087032,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1999","1999","USD","US Dollar","0","Units","2015","2015",35852.3169255275,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2000","2000","USD","US Dollar","0","Units","2015","2015",36772.6346859352,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2001","2001","USD","US Dollar","0","Units","2015","2015",36827.2229859472,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2002","2002","USD","US Dollar","0","Units","2015","2015",36765.1587873059,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2003","2003","USD","US Dollar","0","Units","2015","2015",37261.1265980368,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2004","2004","USD","US Dollar","0","Units","2015","2015",38045.8816185823,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",38725.8249225341,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",39231.7906800984,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",39769.8029186087,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",39262.9642560323,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",37030.8121164632,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",38545.5948844384,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",38618.7131706185,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",39235.2504040042,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",40090.7979753434,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",40231.9746109267,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",40908.7216732706,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",41274.5771307903,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",42041.2397282116,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",42374.7528672447,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",42365.4136147686,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",40594.2076625526,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",41412.6532792509,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2022","2022","USD","US Dollar","0","Units","2015","2015",42271.8272935202,,
"JPN","Japan","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2023","2023","USD","US Dollar","0","Units","2015","2015",43210.0723905016,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1960","1960","USD","US Dollar","0","Units","2015","2015",12567.0061839597,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1961","1961","USD","US Dollar","0","Units","2015","2015",12304.2976889031,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1962","1962","USD","US Dollar","0","Units","2015","2015",13069.7791787196,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1963","1963","USD","US Dollar","0","Units","2015","2015",14148.9986272587,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1964","1964","USD","US Dollar","0","Units","2015","2015",15288.0757085657,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1965","1965","USD","US Dollar","0","Units","2015","2015",16149.1559161458,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1966","1966","USD","US Dollar","0","Units","2015","2015",17319.0500030672,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1967","1967","USD","US Dollar","0","Units","2015","2015",16890.2833342918,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1968","1968","USD","US Dollar","0","Units","2015","2015",15784.5866272632,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1969","1969","USD","US Dollar","0","Units","2015","2015",15975.1781513594,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1970","1970","USD","US Dollar","0","Units","2015","2015",16960.8906957174,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1971","1971","USD","US Dollar","0","Units","2015","2015",18991.2418338736,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1972","1972","USD","US Dollar","0","Units","2015","2015",19857.7009291106,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1973","1973","USD","US Dollar","0","Units","2015","2015",20900.7133684433,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1974","1974","USD","US Dollar","0","Units","2015","2015",21789.6576431949,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1975","1975","USD","US Dollar","0","Units","2015","2015",21658.1714547844,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1976","1976","USD","US Dollar","0","Units","2015","2015",22729.7280250737,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1977","1977","USD","US Dollar","0","Units","2015","2015",24546.5593684519,,
