"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.77,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.69,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.64,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.57,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.46,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.38,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.29,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.31,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.31,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.28,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.28,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.32,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.35,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.32,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.35,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.33,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.26,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.24,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.34,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.34,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.41,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.44,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.49,,
"HUN","Hungary","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.52,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,3.65,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,3.62,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,3.46,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,3.32,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,3.19,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,2.91,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,2.72,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,2.56,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,2.46,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,2.46,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.48,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.27,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,1.88,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,1.77,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,1.74,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,1.79,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,1.76,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.83,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,1.8,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,1.81,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,1.87,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,1.93,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.08,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,2.05,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,2.02,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.98,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.98,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.97,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,2.03,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,2.01,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,2.04,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,2.05,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,2.06,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,2.11,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,2.12,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,2.07,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,2,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.93,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.89,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.88,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.86,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.86,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.84,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.82,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.77,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.73,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.71,,
"USA","United States","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.64,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,2.72,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,2.8,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,2.88,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,2.92,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,2.97,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,2.89,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,2.79,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,2.69,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,2.6,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,2.51,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.43,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.4,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.2,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,2.04,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,1.92,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,1.81,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,1.74,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,1.69,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,1.75,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,1.86,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.9,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.82,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.78,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,1.77,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,1.77,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.79,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.78,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,1.81,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,1.82,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,1.79,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,1.83,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,1.82,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.79,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.76,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.74,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.71,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.73,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.72,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.71,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.68,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.64,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.63,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.63,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.7,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.75,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.76,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.82,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.86,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.91,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.89,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.92,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.91,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.92,,
"GBR","United Kingdom","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.83,,
